ID	numberOfMistakes
1_186	0.046511627906976744
1_187	0.019543973941368076
1_188	0.021352313167259787
1_189	0.0364963503649635
1_190	0.03571428571428571
1_191	0.028169014084507043
1_192	0.029661016949152543
1_193	0.032
1_194	0.029197080291970802
1_195	0.026923076923076925
1_196	0.025889967637540454
1_197	0.04580152671755725
1_198	0.02262443438914027
1_199	0.03187250996015936
1_200	0.03515625
1_201	0.03367003367003367
1_202	0.03017241379310345
1_203	0.04225352112676056
1_204	0.019083969465648856
1_205	0.03515625
1_206	0.04424778761061947
1_207	0.012244897959183673
1_208	0.025089605734767026
1_209	0.02564102564102564
1_210	0.0311284046692607
1_211	0.025
1_212	0.03942652329749104
1_213	0.021538461538461538
1_214	0.026217228464419477
1_215	0.04149377593360996
1_216	0.027972027972027972
1_217	0.03488372093023256
1_218	0.02734375
1_219	0.0273972602739726
1_220	0.035856573705179286
1_221	0.04365079365079365
1_222	0.02280130293159609
1_223	0.036101083032490974
1_224	0.03125
1_225	0.024861878453038673
1_226	0.0364963503649635
1_227	0.02356902356902357
1_228	0.0211864406779661
1_229	0.026717557251908396
1_230	0.050980392156862744
1_231	0.03619909502262444
1_232	0.020618556701030927
1_233	0.029498525073746312
1_234	0.008928571428571428
1_235	0.030418250950570342
1_236	0.04365079365079365
1_237	0.0379746835443038
1_238	0.0379746835443038
1_239	0.03
1_240	0.046413502109704644
1_241	0.05263157894736842
1_242	0.03389830508474576
1_243	0.03503184713375796
1_244	0.021739130434782608
1_245	0.040293040293040296
1_246	0.0211864406779661
1_247	0.033003300330033
1_248	0.02197802197802198
1_249	0.029585798816568046
1_250	0.022058823529411766
1_251	0.025179856115107913
1_252	0.029914529914529916
1_253	0.05
1_254	0.0299625468164794
1_255	0.02666666666666667
1_256	0.028985507246376812
1_257	0.03137254901960784
1_258	0.030303030303030304
1_259	0.028455284552845527
1_260	0.015822784810126583
1_261	0.045
1_262	0.02727272727272727
1_263	0.038910505836575876
1_264	0.02287581699346405
1_265	0.038910505836575876
1_266	0.04807692307692308
1_267	0.01556420233463035
1_268	0.044534412955465584
1_269	0.04
1_270	0.03125
1_271	0.017006802721088437
1_272	0.03523035230352303
1_273	0.048109965635738834
1_274	0.034482758620689655
1_275	0.04201680672268908
1_276	0.024896265560165973
1_277	0.034666666666666665
1_278	0.032846715328467155
1_279	0.03111111111111111
1_280	0.07086614173228346
1_281	0.012
1_282	0.04405286343612335
1_283	0.02631578947368421
1_284	0.038135593220338986
1_285	0.026785714285714284
1_286	0.034782608695652174
1_287	0.023323615160349854
1_288	0.04065040650406504
1_289	0.04329004329004329
1_290	0.020895522388059702
1_291	0.017793594306049824
1_292	0.023255813953488372
1_293	0.040268456375838924
1_294	0.013774104683195593
1_295	0.0196078431372549
1_296	0.015444015444015444
1_297	0.021220159151193633
1_298	0.028795811518324606
1_299	0.02364864864864865
1_300	0.02681992337164751
1_301	0.024691358024691357
1_302	0.025
1_303	0.022988505747126436
1_304	0.02922077922077922
1_305	0.0182370820668693
1_306	0.0546218487394958
1_307	0.04918032786885246
1_308	0.03333333333333333
1_309	0.026119402985074626
1_310	0.028037383177570093
1_311	0.019230769230769232
1_312	0.022304832713754646
1_313	0.03731343283582089
1_314	0.0371900826446281
1_315	0.021875
1_316	0.02694610778443114
1_317	0.04436860068259386
1_318	0.016778523489932886
1_319	0.033582089552238806
1_320	0.04090909090909091
1_321	0.01639344262295082
1_322	0.01652892561983471
1_323	0.04501607717041801
1_324	0.02
1_325	0.02903225806451613
1_326	0.029661016949152543
1_327	0.02452316076294278
1_328	0.033112582781456956
1_329	0.030726256983240222
1_330	0.02553191489361702
1_331	0.022813688212927757
1_332	0.032467532467532464
1_333	0.02
1_334	0.04365079365079365
1_335	0.03802281368821293
1_336	0.03474903474903475
1_337	0.041353383458646614
1_338	0.026936026936026935
1_339	0.036734693877551024
1_340	0.022813688212927757
1_341	0.036036036036036036
1_342	0.031055900621118012
1_343	0.043478260869565216
1_344	0.034782608695652174
1_345	0.05179282868525897
1_346	0.021671826625386997
1_347	0.025735294117647058
1_348	0.016260162601626018
1_349	0.014577259475218658
1_350	0.026578073089700997
1_351	0.021052631578947368
1_352	0.024193548387096774
1_353	0.023622047244094488
1_354	0.023715415019762844
1_355	0.029288702928870293
1_356	0.051181102362204724
1_357	0.0311284046692607
1_358	0.039473684210526314
1_359	0.025210084033613446
1_360	0.04878048780487805
1_361	0.029850746268656716
1_362	0.05434782608695652
1_363	0.04406779661016949
1_364	0.036
1_365	0.016597510373443983
1_366	0.03188405797101449
1_367	0.03875968992248062
1_368	0.036231884057971016
1_369	0.02857142857142857
1_370	0.02390438247011952
1_371	0.02857142857142857
1_372	0.03056768558951965
1_373	0.028225806451612902
1_374	0.03347280334728033
1_375	0.023121387283236993
1_376	0.0213903743315508
1_377	0.024324324324324326
1_378	0.0446927374301676
1_379	0.04827586206896552
1_380	0.030303030303030304
1_381	0.031496062992125984
1_382	0.05405405405405406
1_383	0.026515151515151516
1_384	0.0234375
1_385	0.026785714285714284
1_386	0.03519061583577713
1_387	0.024096385542168676
1_388	0.03018867924528302
1_389	0.02575107296137339
1_390	0.025089605734767026
1_391	0.016129032258064516
1_392	0.04065040650406504
1_393	0.04296875
1_394	0.03903903903903904
1_395	0.03292181069958848
1_396	0.03170028818443804
1_397	0.040345821325648415
1_398	0.02127659574468085
1_399	0.022598870056497175
1_400	0.047058823529411764
1_401	0.03333333333333333
1_402	0.03663003663003663
1_403	0.01775147928994083
1_404	0.01444043321299639
1_405	0.02654867256637168
1_406	0.046052631578947366
1_407	0.04597701149425287
1_408	0.024128686327077747
1_409	0.012448132780082987
1_410	0.026515151515151516
1_411	0.040160642570281124
1_412	0.021164021164021163
1_413	0.0364963503649635
1_414	0.030434782608695653
1_415	0.06188925081433225
1_416	0.02932551319648094
1_417	0.022900763358778626
1_418	0.021875
1_419	0.02
1_420	0.034722222222222224
1_421	0.037037037037037035
1_422	0.029891304347826088
1_423	0.029508196721311476
1_424	0.025210084033613446
1_425	0.03424657534246575
1_426	0.026515151515151516
1_427	0.03592814371257485
1_428	0.0440771349862259
1_429	0.024539877300613498
1_430	0.02857142857142857
1_431	0.03519061583577713
1_432	0.03558718861209965
1_433	0.024464831804281346
1_434	0.03345724907063197
1_435	0.02023121387283237
1_436	0.03076923076923077
1_437	0.036885245901639344
1_438	0.03968253968253968
1_439	0.04032258064516129
1_440	0.04149377593360996
1_441	0.03305785123966942
1_442	0.036414565826330535
1_443	0.03559870550161812
1_444	0.0149812734082397
1_445	0.0339943342776204
1_446	0.018518518518518517
1_447	0.02531645569620253
1_448	0.019943019943019943
1_449	0.014545454545454545
2_450	0.017167381974248927
2_451	0.008620689655172414
2_452	0.008928571428571428
2_453	0.004048582995951417
2_454	0.0
2_455	0.008620689655172414
2_456	0.00881057268722467
2_457	0.012658227848101266
2_458	0.004366812227074236
2_459	0.00641025641025641
2_460	0.008547008547008548
2_461	0.008733624454148471
2_462	0.010238907849829351
2_463	0.0
2_464	0.008771929824561403
2_465	0.015873015873015872
2_466	0.012295081967213115
2_467	0.017391304347826087
2_468	0.016260162601626018
2_469	0.02127659574468085
2_470	0.01639344262295082
2_471	0.017316017316017316
2_472	0.022950819672131147
2_473	0.029411764705882353
2_474	0.01694915254237288
2_475	0.021645021645021644
2_476	0.012605042016806723
2_477	0.02145922746781116
2_478	0.00881057268722467
2_479	0.004081632653061225
2_480	0.016736401673640166
2_481	0.008264462809917356
2_482	0.0
2_483	0.0
2_484	0.0
2_485	0.0038022813688212928
2_486	0.018867924528301886
2_487	0.008968609865470852
2_488	0.004081632653061225
2_489	0.012345679012345678
2_490	0.005970149253731343
2_491	0.003861003861003861
2_492	0.02054794520547945
2_493	0.01327433628318584
2_494	0.01937984496124031
2_495	0.020161290322580645
2_496	0.012396694214876033
2_497	0.003745318352059925
2_498	0.010752688172043012
2_499	0.008928571428571428
2_500	0.018867924528301886
2_501	0.011235955056179775
2_502	0.004201680672268907
2_503	0.011538461538461539
2_504	0.00816326530612245
2_505	0.004219409282700422
2_506	0.027303754266211604
2_507	0.0
2_508	0.011538461538461539
2_509	0.0034965034965034965
2_510	0.04807692307692308
2_511	0.006309148264984227
2_512	0.0
2_513	0.008547008547008548
2_514	0.019011406844106463
2_515	0.004310344827586207
2_516	0.021367521367521368
2_517	0.0
2_518	0.003257328990228013
2_519	0.0038314176245210726
2_520	0.0
2_521	0.013215859030837005
2_522	0.010869565217391304
2_523	0.019157088122605363
2_524	0.017777777777777778
2_525	0.0037735849056603774
2_526	0.004347826086956522
2_527	0.0
2_528	0.012345679012345678
2_529	0.010169491525423728
2_530	0.003952569169960474
2_531	0.007692307692307693
2_532	0.012145748987854251
2_533	0.013636363636363636
2_534	0.008771929824561403
2_535	0.0
2_536	0.02127659574468085
2_537	0.017094017094017096
2_538	0.0036363636363636364
2_539	0.007407407407407408
2_540	0.013157894736842105
2_541	0.0
2_542	0.004464285714285714
2_543	0.003816793893129771
2_544	0.022508038585209004
2_545	0.011627906976744186
2_546	0.0
2_547	0.04093567251461988
2_548	0.006600660066006601
2_549	0.0078125
2_550	0.02127659574468085
2_551	0.028455284552845527
2_552	0.020202020202020204
2_553	0.012295081967213115
2_554	0.029411764705882353
2_555	0.006622516556291391
2_556	0.0029940119760479044
2_557	0.014563106796116505
2_558	0.013636363636363636
2_559	0.0076045627376425855
2_560	0.012738853503184714
2_561	0.019011406844106463
2_562	0.02510460251046025
2_563	0.007326007326007326
2_564	0.012987012987012988
2_565	0.015151515151515152
2_566	0.0
2_567	0.002849002849002849
2_568	0.0
2_569	0.03829787234042553
2_570	0.0
2_571	0.0
2_572	0.005970149253731343
2_573	0.010238907849829351
2_574	0.00411522633744856
2_575	0.0
2_576	0.014150943396226415
2_577	0.0
2_578	0.013651877133105802
2_579	0.012345679012345678
2_580	0.008547008547008548
2_581	0.008174386920980926
2_582	0.0076045627376425855
2_583	0.009174311926605505
2_584	0.049019607843137254
2_585	0.0037735849056603774
2_586	0.008032128514056224
2_587	0.006872852233676976
2_588	0.00546448087431694
2_589	0.0
2_590	0.0038910505836575876
2_591	0.002824858757062147
2_592	0.0
2_593	0.02145922746781116
2_594	0.004424778761061947
2_595	0.011320754716981131
2_596	0.018018018018018018
2_597	0.003367003367003367
2_598	0.0
2_599	0.008547008547008548
2_600	0.04461942257217848
2_601	0.004347826086956522
2_602	0.0072992700729927005
2_603	0.0
2_604	0.006535947712418301
2_605	0.004
2_606	0.012658227848101266
2_607	0.013157894736842105
2_608	0.022641509433962263
2_609	0.017094017094017096
2_610	0.007782101167315175
2_611	0.01818181818181818
2_612	0.014134275618374558
2_613	0.003861003861003861
2_614	0.012048192771084338
2_615	0.0030864197530864196
2_616	0.012711864406779662
2_617	0.03367003367003367
2_618	0.007874015748031496
PTJ_619	0.006825938566552901
PTJ_620	0.03260869565217391
PTJ_621	0.011278195488721804
PTJ_622	0.01606425702811245
PTJ_623	0.009868421052631578
PTJ_624	0.013513513513513514
PTJ_625	0.013100436681222707
PTJ_626	0.03829787234042553
PTJ_627	0.036885245901639344
PTJ_628	0.029411764705882353
PTJ_629	0.012875536480686695
PTJ_630	0.013636363636363636
PTJ_631	0.030042918454935622
PTJ_632	0.029661016949152543
PTJ_633	0.01809954751131222
PTJ_634	0.030303030303030304
PTJ_635	0.03375527426160337
PTJ_636	0.020242914979757085
PTJ_637	0.02553191489361702
PTJ_638	0.02631578947368421
PTJ_639	0.05042016806722689
PTJ_640	0.01762114537444934
PTJ_641	0.02092050209205021
PTJ_642	0.03167420814479638
PTJ_643	0.029411764705882353
PTJ_644	0.04700854700854701
PTJ_645	0.0299625468164794
PTJ_646	0.017316017316017316
PTJ_647	0.018018018018018018
PTJ_648	0.02586206896551724
PTJ_649	0.034482758620689655
PTJ_650	0.02032520325203252
PTJ_651	0.026415094339622643
PTJ_652	0.030837004405286344
PTJ_653	0.01606425702811245
PTJ_654	0.00881057268722467
PTJ_655	0.02643171806167401
PTJ_656	0.024793388429752067
PTJ_657	0.03375527426160337
PTJ_658	0.01702127659574468
PTJ_659	0.0311284046692607
PTJ_660	0.0311284046692607
PTJ_661	0.017543859649122806
PTJ_662	0.02727272727272727
PTJ_663	0.02631578947368421
PTJ_664	0.03111111111111111
PTJ_665	0.017391304347826087
PTJ_666	0.016194331983805668
PTJ_667	0.016877637130801686
PTJ_668	0.025974025974025976
PTJ_669	0.021645021645021644
PTJ_670	0.025423728813559324
PTJ_671	0.034782608695652174
PTJ_672	0.0371900826446281
PTJ_673	0.02100840336134454
PTJ_674	0.021551724137931036
PTJ_675	0.013761467889908258
PTJ_676	0.03139013452914798
PTJ_677	0.021551724137931036
PTJ_678	0.03508771929824561
PTJ_679	0.028455284552845527
PTJ_680	0.04
PTJ_681	0.024
PTJ_682	0.036036036036036036
PTJ_683	0.01762114537444934
PTJ_684	0.029661016949152543
PTJ_685	0.0196078431372549
PTJ_686	0.012605042016806723
PTJ_687	0.01694915254237288
PTJ_688	0.03153153153153153
PTJ_689	0.02109704641350211
PTJ_690	0.014150943396226415
PTJ_691	0.02100840336134454
PTJ_692	0.0379746835443038
PTJ_693	0.027522935779816515
PTJ_694	0.027149321266968326
PTJ_695	0.03389830508474576
PTJ_696	0.022222222222222223
PTJ_697	0.024793388429752067
PTJ_698	0.014705882352941176
PTJ_699	0.02112676056338028
PTJ_700	0.03333333333333333
PTJ_701	0.020958083832335328
PTJ_702	0.03896103896103896
PTJ_703	0.010169491525423728
PTJ_704	0.01702127659574468
PTJ_705	0.017793594306049824
PTJ_706	0.042801556420233464
PTJ_707	0.017595307917888565
PTJ_708	0.04332129963898917
PTJ_709	0.0326530612244898
PTJ_710	0.022508038585209004
PTJ_711	0.012048192771084338
PTJ_712	0.03273809523809524
PTJ_713	0.01639344262295082
PTJ_714	0.015037593984962405
PTJ_715	0.014285714285714285
PTJ_716	0.028455284552845527
PTJ_717	0.036290322580645164
PTJ_718	0.035256410256410256
PTJ_719	0.026905829596412557
PTJ_720	0.0045662100456621
PTJ_721	0.009174311926605505
PTJ_722	0.0
PTJ_723	0.004405286343612335
PTJ_724	0.00423728813559322
PTJ_725	0.0
PTJ_726	0.007067137809187279
PTJ_727	0.016666666666666666
PTJ_728	0.0
PTJ_729	0.0
PTJ_730	0.0
PTJ_731	0.008403361344537815
PTJ_732	0.006968641114982578
PTJ_733	0.0
PTJ_734	0.010344827586206896
PTJ_735	0.00784313725490196
PTJ_736	0.004524886877828055
PTJ_737	0.004081632653061225
PTJ_738	0.018018018018018018
PTJ_739	0.0
PTJ_740	0.013289036544850499
PTJ_741	0.003663003663003663
PTJ_742	0.01680672268907563
PTJ_743	0.008264462809917356
PTJ_744	0.004032258064516129
PTJ_745	0.00881057268722467
PTJ_746	0.01606425702811245
PTJ_747	0.01327433628318584
PTJ_748	0.013333333333333334
PTJ_749	0.01282051282051282
PTJ_750	0.013215859030837005
PTJ_751	0.013513513513513514
PTJ_752	0.01090909090909091
PTJ_753	0.004016064257028112
PTJ_754	0.008097165991902834
PTJ_755	0.012552301255230125
PTJ_756	0.009174311926605505
PTJ_757	0.018726591760299626
PTJ_758	0.0
PTJ_759	0.004424778761061947
PTJ_760	0.008928571428571428
PTJ_761	0.02654867256637168
PTJ_762	0.0
PTJ_763	0.004608294930875576
PTJ_764	0.008928571428571428
PTJ_765	0.01293103448275862
PTJ_766	0.017094017094017096
PTJ_767	0.004672897196261682
PTJ_768	0.013888888888888888
PTJ_769	0.0
PTJ_770	0.0
PTJ_771	0.0
PTJ_772	0.012145748987854251
PTJ_773	0.00847457627118644
PTJ_774	0.0
PTJ_775	0.009389671361502348
PTJ_776	0.008438818565400843
PTJ_777	0.004329004329004329
PTJ_778	0.008064516129032258
PTJ_779	0.010067114093959731
PTJ_780	0.0163265306122449
PTJ_781	0.004484304932735426
PTJ_782	0.01568627450980392
PTJ_783	0.02734375
PTJ_784	0.013289036544850499
PTJ_785	0.002976190476190476
PTJ_786	0.0
PTJ_787	0.007067137809187279
PTJ_788	0.0
PTJ_789	0.019157088122605363
PTJ_790	0.008368200836820083
PTJ_791	0.0040650406504065045
PTJ_792	0.009259259259259259
PTJ_793	0.0045045045045045045
PTJ_794	0.00423728813559322
PTJ_795	0.0045662100456621
PTJ_796	0.0044444444444444444
PTJ_797	0.0
PTJ_798	0.006644518272425249
PTJ_799	0.01652892561983471
PTJ_800	0.011494252873563218
PTJ_801	0.0
PTJ_802	0.00823045267489712
PTJ_803	0.004048582995951417
PTJ_804	0.004484304932735426
PTJ_805	0.016877637130801686
PTJ_806	0.0038910505836575876
PTJ_807	0.013953488372093023
PTJ_808	0.004219409282700422
PTJ_809	0.017391304347826087
PTJ_810	0.00425531914893617
PTJ_811	0.008771929824561403
PTJ_812	0.0045045045045045045
PTJ_813	0.003952569169960474
PTJ_814	0.0091324200913242
PTJ_815	0.004405286343612335
PTJ_816	0.022321428571428572
PTJ_817	0.0043859649122807015
PTJ_818	0.009174311926605505
SMK_819	0.02112676056338028
SMK_820	0.011406844106463879
SMK_821	0.0
SMK_822	0.00847457627118644
SMK_823	0.008771929824561403
SMK_824	0.0
SMK_825	0.012396694214876033
SMK_826	0.008733624454148471
SMK_827	0.0
SMK_828	0.012552301255230125
SMK_829	0.004219409282700422
SMK_830	0.008968609865470852
SMK_831	0.0045662100456621
SMK_832	0.01702127659574468
SMK_833	0.0
SMK_834	0.0
SMK_835	0.0
SMK_836	0.004366812227074236
SMK_837	0.0
SMK_838	0.0045045045045045045
SMK_839	0.004291845493562232
SMK_840	0.0
SMK_841	0.00796812749003984
SMK_842	0.008620689655172414
SMK_843	0.009216589861751152
SMK_844	0.004201680672268907
SMK_845	0.008968609865470852
SMK_846	0.0
SMK_847	0.00423728813559322
SMK_848	0.004291845493562232
SMK_849	0.0091324200913242
SMK_850	0.004347826086956522
SMK_851	0.0
SMK_852	0.004464285714285714
SMK_853	0.00423728813559322
SMK_854	0.0
SMK_855	0.0
SMK_856	0.00816326530612245
SMK_857	0.003875968992248062
SMK_858	0.0
SMK_859	0.004
SMK_860	0.0
SMK_861	0.008438818565400843
SMK_862	0.0
SMK_863	0.0
SMK_864	0.0
SMK_865	0.008928571428571428
SMK_866	0.004291845493562232
SMK_867	0.004273504273504274
SMK_868	0.0
SMK_869	0.004405286343612335
SMK_870	0.013215859030837005
SMK_871	0.008733624454148471
SMK_872	0.004329004329004329
SMK_873	0.0
SMK_874	0.0
SMK_875	0.0
SMK_876	0.0
SMK_877	0.00904977375565611
SMK_878	0.0
SMK_879	0.009523809523809525
SMK_880	0.018691588785046728
SMK_881	0.009009009009009009
SMK_882	0.009009009009009009
SMK_883	0.004545454545454545
SMK_884	0.004484304932735426
SMK_885	0.00819672131147541
SMK_886	0.004291845493562232
SMK_887	0.012048192771084338
SMK_888	0.017241379310344827
SMK_889	0.01293103448275862
SMK_890	0.007575757575757576
SMK_891	0.0
SMK_892	0.008849557522123894
SMK_893	0.0
SMK_894	0.0
SMK_895	0.007936507936507936
SMK_896	0.008064516129032258
SMK_897	0.0220125786163522
SMK_898	0.012658227848101266
SMK_899	0.006309148264984227
SMK_900	0.008264462809917356
SMK_901	0.03278688524590164
SMK_902	0.024691358024691357
SMK_903	0.009404388714733543
SMK_904	0.016736401673640166
SMK_905	0.017937219730941704
SMK_906	0.004166666666666667
SMK_907	0.011152416356877323
SMK_908	0.0034129692832764505
SMK_909	0.017937219730941704
SMK_910	0.009404388714733543
SMK_911	0.01060070671378092
SMK_912	0.017361111111111112
SMK_913	0.031496062992125984
SMK_914	0.02631578947368421
SMK_915	0.008658008658008658
SMK_916	0.013215859030837005
SMK_917	0.0036101083032490976
SMK_918	0.015105740181268883
SMK_919	0.008368200836820083
SMK_920	0.008968609865470852
SMK_921	0.00784313725490196
SMK_922	0.0038314176245210726
SMK_923	0.008583690987124463
SMK_924	0.0
SMK_925	0.013043478260869565
SMK_926	0.0045871559633027525
SMK_927	0.017167381974248927
SMK_928	0.013574660633484163
SMK_929	0.008968609865470852
SMK_930	0.018018018018018018
SMK_931	0.0040650406504065045
SMK_932	0.023255813953488372
SMK_933	0.0
SMK_934	0.027649769585253458
SMK_935	0.0047169811320754715
SMK_936	0.004166666666666667
SMK_937	0.0
SMK_938	0.003048780487804878
SMK_939	0.0030211480362537764
SMK_940	0.007936507936507936
SMK_941	0.006644518272425249
SMK_942	0.0
SMK_943	0.0149812734082397
SMK_944	0.012244897959183673
SMK_945	0.007518796992481203
SMK_946	0.003663003663003663
SMK_947	0.0035335689045936395
SMK_948	0.021660649819494584
SMK_949	0.007518796992481203
SMK_950	0.00881057268722467
SMK_951	0.004347826086956522
SMK_952	0.008547008547008548
SMK_953	0.0037174721189591076
SMK_954	0.0036363636363636364
SMK_955	0.004484304932735426
SMK_956	0.01195219123505976
SMK_957	0.008368200836820083
SMK_958	0.012
SMK_959	0.0
SMK_960	0.0
SMK_961	0.008097165991902834
SMK_962	0.00881057268722467
SMK_963	0.012
SMK_964	0.014150943396226415
SMK_965	0.004524886877828055
SMK_966	0.008695652173913044
SMK_967	0.0
SMK_968	0.02654867256637168
SMK_969	0.00423728813559322
SMK_970	0.0091324200913242
SMK_971	0.0045662100456621
SMK_972	0.004273504273504274
SMK_973	0.008968609865470852
SMK_974	0.00881057268722467
SMK_975	0.004366812227074236
SMK_976	0.0091324200913242
SMK_977	0.009009009009009009
SMK_978	0.013761467889908258
SMK_979	0.02
SMK_980	0.004694835680751174
SMK_981	0.0045662100456621
SMK_982	0.017467248908296942
SMK_983	0.017777777777777778
SMK_984	0.017094017094017096
SMK_985	0.013114754098360656
SMK_986	0.011811023622047244
SMK_987	0.004
SMK_988	0.0
SMK_989	0.005970149253731343
SMK_990	0.016853932584269662
SMK_991	0.007547169811320755
SMK_992	0.017857142857142856
SMK_993	0.008670520231213872
SMK_994	0.008645533141210375
SMK_995	0.006493506493506494
SMK_996	0.008888888888888889
SMK_997	0.00816326530612245
SMK_998	0.003703703703703704
SMK_999	0.012987012987012988
SMK_1000	0.004608294930875576
SMK_1001	0.0
SMK_1002	0.003787878787878788
SMK_1003	0.0035842293906810036
SMK_1004	0.0
SMK_1005	0.015267175572519083
SMK_1006	0.013574660633484163
SMK_1007	0.004524886877828055
SMK_1008	0.0
SMK_1009	0.0
SMK_1010	0.0044444444444444444
SMK_1011	0.003937007874015748
SMK_1012	0.0035460992907801418
SMK_1013	0.01293103448275862
SMK_1014	0.004608294930875576
SMK_1015	0.009174311926605505
SMK_1016	0.00909090909090909
SMK_1017	0.008583690987124463
SMK_1018	0.022026431718061675
1_1019	0.0231023102310231
1_1020	0.05
1_1021	0.03211009174311927
1_1022	0.02880658436213992
1_1023	0.03305785123966942
1_1024	0.0398406374501992
1_1025	0.03914590747330961
1_1026	0.04017857142857143
1_1027	0.03717472118959108
1_1028	0.031446540880503145
1_1029	0.030418250950570342
1_1030	0.03754266211604096
1_1031	0.02875399361022364
1_1032	0.031818181818181815
1_1033	0.02922077922077922
1_1034	0.020833333333333332
