ID	numberOfMistakes
11_226	0.1278409090909091
11_227	0.2033898305084746
11_228	0.1762917933130699
14_229	0.15865384615384615
12_230	0.13821138211382114
14_231	0.22186495176848875
14_232	0.22510822510822512
12_233	0.2677165354330709
14_234	0.25301204819277107
13_235	0.2033898305084746
14_236	0.18872549019607843
12_237	0.18976545842217485
11_238	0.19874476987447698
11_239	0.1710261569416499
11_240	0.09022556390977443
11_241	0.15660377358490565
14_242	0.18857142857142858
11_243	0.1986455981941309
11_244	0.203579418344519
13_245	0.15159574468085107
13_246	0.21195652173913043
